,Unnamed: 0.1,Unnamed: 0,date,open,high,low,close,volume
639,639,639,2023-05-25 15:55:00+00:00,172.14,172.26,172.13,172.24,37353.0
640,640,640,2023-05-25 15:56:00+00:00,172.24,172.24,172.11,172.15,36673.0
641,641,641,2023-05-25 15:57:00+00:00,172.15,172.22,172.11,172.18,41014.0
642,642,642,2023-05-25 15:58:00+00:00,172.18,172.24,172.13,172.21,55908.0
643,643,643,2023-05-25 15:59:00+00:00,172.21,172.32,172.2,172.32,69079.0
644,644,644,2023-05-25 16:00:00+00:00,172.31,172.51,172.3,172.49,107346.0
645,645,645,2023-05-25 16:01:00+00:00,172.49,172.6,172.47,172.54,93879.0
646,646,646,2023-05-25 16:02:00+00:00,172.53,172.55,172.44,172.49,41853.0
647,647,647,2023-05-25 16:03:00+00:00,172.48,172.56,172.48,172.56,38273.0
648,648,648,2023-05-25 16:04:00+00:00,172.55,172.57,172.47,172.56,78761.0
649,649,649,2023-05-25 16:05:00+00:00,172.56,172.63,172.52,172.56,96705.0
650,650,650,2023-05-25 16:06:00+00:00,172.57,172.59,172.53,172.53,28237.0
651,651,651,2023-05-25 16:07:00+00:00,172.54,172.59,172.52,172.58,26946.0
652,652,652,2023-05-25 16:08:00+00:00,172.58,172.62,172.53,172.56,54797.0
653,653,653,2023-05-25 16:09:00+00:00,172.56,172.58,172.46,172.52,36237.0
654,654,654,2023-05-25 16:10:00+00:00,172.52,172.57,172.5,172.54,47197.0
655,655,655,2023-05-25 16:11:00+00:00,172.55,172.63,172.54,172.62,36078.0
656,656,656,2023-05-25 16:12:00+00:00,172.62,172.71,172.6,172.61,82483.0
657,657,657,2023-05-25 16:13:00+00:00,172.61,172.7,172.59,172.7,52517.0
658,658,658,2023-05-25 16:14:00+00:00,172.71,172.76,172.67,172.73,74768.0
659,659,659,2023-05-25 16:15:00+00:00,172.74,172.76,172.71,172.75,94113.0
660,660,660,2023-05-25 16:16:00+00:00,172.76,172.86,172.75,172.85,81281.0
661,661,661,2023-05-25 16:17:00+00:00,172.87,172.88,172.83,172.87,45395.0
662,662,662,2023-05-25 16:18:00+00:00,172.87,172.9,172.85,172.89,83280.0
663,663,663,2023-05-25 16:19:00+00:00,172.9,172.97,172.9,172.96,93624.0
664,664,664,2023-05-25 16:20:00+00:00,172.97,173.01,172.88,172.92,152310.0
665,665,665,2023-05-25 16:21:00+00:00,172.91,172.95,172.88,172.92,50450.0
666,666,666,2023-05-25 16:22:00+00:00,172.92,173.11,172.91,173.08,99253.0
667,667,667,2023-05-25 16:23:00+00:00,173.08,173.34,173.08,173.24,221127.0
668,668,668,2023-05-25 16:24:00+00:00,173.24,173.3,173.15,173.2,147861.0
669,669,669,2023-05-25 16:25:00+00:00,173.2,173.34,173.14,173.27,239953.0
670,670,670,2023-05-25 16:26:00+00:00,173.27,173.4,173.26,173.39,121124.0
671,671,671,2023-05-25 16:27:00+00:00,173.4,173.48,173.37,173.43,163999.0
672,672,672,2023-05-25 16:28:00+00:00,173.43,173.53,173.38,173.48,242129.0
673,673,673,2023-05-25 16:29:00+00:00,173.49,173.61,173.47,173.6,136737.0
674,674,674,2023-05-25 16:30:00+00:00,173.59,173.73,173.51,173.63,297841.0
675,675,675,2023-05-25 16:31:00+00:00,173.62,173.63,173.41,173.44,136687.0
676,676,676,2023-05-25 16:32:00+00:00,173.44,173.45,173.35,173.43,105233.0
677,677,677,2023-05-25 16:33:00+00:00,173.43,173.43,173.33,173.41,68989.0
678,678,678,2023-05-25 16:34:00+00:00,173.41,173.42,173.16,173.17,141011.0
679,679,679,2023-05-25 16:35:00+00:00,173.17,173.24,173.11,173.2,109424.0
680,680,680,2023-05-25 16:36:00+00:00,173.2,173.28,173.2,173.22,59292.0
681,681,681,2023-05-25 16:37:00+00:00,173.23,173.23,173.13,173.14,56064.0
682,682,682,2023-05-25 16:38:00+00:00,173.13,173.16,173.04,173.08,69555.0
683,683,683,2023-05-25 16:39:00+00:00,173.08,173.16,173.05,173.15,88141.0
684,684,684,2023-05-25 16:40:00+00:00,173.15,173.34,173.14,173.34,77003.0
685,685,685,2023-05-25 16:41:00+00:00,173.32,173.33,173.23,173.25,53585.0
686,686,686,2023-05-25 16:42:00+00:00,173.25,173.29,173.15,173.17,136520.0
687,687,687,2023-05-25 16:43:00+00:00,173.17,173.27,173.16,173.24,64451.0
688,688,688,2023-05-25 16:44:00+00:00,173.25,173.26,173.16,173.16,47640.0
689,689,689,2023-05-25 16:45:00+00:00,173.17,173.19,173.11,173.11,50238.0
690,690,690,2023-05-25 16:46:00+00:00,173.11,173.12,173.07,173.09,51161.0
691,691,691,2023-05-25 16:47:00+00:00,173.08,173.19,173.01,173.18,109566.0
692,692,692,2023-05-25 16:48:00+00:00,173.18,173.24,173.15,173.17,39907.0
693,693,693,2023-05-25 16:49:00+00:00,173.17,173.19,173.08,173.14,44474.0
694,694,694,2023-05-25 16:50:00+00:00,173.14,173.2,173.1,173.2,24931.0
695,695,695,2023-05-25 16:51:00+00:00,173.21,173.29,173.2,173.28,46565.0
696,696,696,2023-05-25 16:52:00+00:00,173.26,173.31,173.23,173.25,54614.0
697,697,697,2023-05-25 16:53:00+00:00,173.26,173.29,173.22,173.24,23954.0
698,698,698,2023-05-25 16:54:00+00:00,173.25,173.26,173.11,173.14,116185.0
699,699,699,2023-05-25 16:55:00+00:00,173.13,173.28,173.12,173.27,55318.0
700,700,700,2023-05-25 16:56:00+00:00,173.28,173.33,173.25,173.32,54731.0
701,701,701,2023-05-25 16:57:00+00:00,173.31,173.36,173.21,173.22,50586.0
702,702,702,2023-05-25 16:58:00+00:00,173.23,173.24,173.15,173.22,54118.0
703,703,703,2023-05-25 16:59:00+00:00,173.21,173.21,173.04,173.1,94706.0
704,704,704,2023-05-25 17:00:00+00:00,173.11,173.18,173.09,173.12,36735.0
705,705,705,2023-05-25 17:01:00+00:00,173.11,173.12,173.02,173.06,45190.0
706,706,706,2023-05-25 17:02:00+00:00,173.06,173.1,172.95,173.07,90333.0
707,707,707,2023-05-25 17:03:00+00:00,173.09,173.15,173.05,173.06,29130.0
708,708,708,2023-05-25 17:04:00+00:00,173.07,173.1,172.98,173.03,43574.0
709,709,709,2023-05-25 17:05:00+00:00,173.03,173.04,172.91,172.98,69852.0
710,710,710,2023-05-25 17:06:00+00:00,172.98,173.05,172.93,172.98,38945.0
711,711,711,2023-05-25 17:07:00+00:00,172.97,173.06,172.94,173.04,39302.0
712,712,712,2023-05-25 17:08:00+00:00,173.05,173.05,172.97,173.02,30352.0
713,713,713,2023-05-25 17:09:00+00:00,173.02,173.04,172.87,172.88,61073.0
714,714,714,2023-05-25 17:10:00+00:00,172.89,172.91,172.84,172.87,60927.0
715,715,715,2023-05-25 17:11:00+00:00,172.87,173.04,172.86,173.03,108450.0
716,716,716,2023-05-25 17:12:00+00:00,173.04,173.21,173.04,173.19,104279.0
717,717,717,2023-05-25 17:13:00+00:00,173.19,173.2,173.11,173.14,36488.0
718,718,718,2023-05-25 17:14:00+00:00,173.13,173.2,173.09,173.15,56714.0
719,719,719,2023-05-25 17:15:00+00:00,173.15,173.23,173.14,173.21,58462.0
720,720,720,2023-05-25 17:16:00+00:00,173.2,173.25,173.2,173.21,71372.0
721,721,721,2023-05-25 17:17:00+00:00,173.21,173.24,173.16,173.2,67339.0
722,722,722,2023-05-25 17:18:00+00:00,173.2,173.24,173.13,173.17,63102.0
723,723,723,2023-05-25 17:19:00+00:00,173.16,173.18,173.11,173.17,33469.0
724,724,724,2023-05-25 17:20:00+00:00,173.17,173.23,173.16,173.22,32989.0
725,725,725,2023-05-25 17:21:00+00:00,173.22,173.22,173.14,173.18,28590.0
726,726,726,2023-05-25 17:22:00+00:00,173.18,173.18,173.1,173.14,40774.0
727,727,727,2023-05-25 17:23:00+00:00,173.13,173.13,173.07,173.13,37632.0
728,728,728,2023-05-25 17:24:00+00:00,173.13,173.15,173.09,173.12,23251.0
729,729,729,2023-05-25 17:25:00+00:00,173.12,173.17,173.11,173.17,26056.0
730,730,730,2023-05-25 17:26:00+00:00,173.17,173.27,173.15,173.25,72579.0
731,731,731,2023-05-25 17:27:00+00:00,173.26,173.3,173.22,173.27,64981.0
732,732,732,2023-05-25 17:28:00+00:00,173.27,173.28,173.2,173.23,49429.0
733,733,733,2023-05-25 17:29:00+00:00,173.22,173.22,173.15,173.2,33487.0
734,734,734,2023-05-25 17:30:00+00:00,173.21,173.36,173.2,173.35,58766.0
735,735,735,2023-05-25 17:31:00+00:00,173.35,173.4,173.33,173.4,58540.0
736,736,736,2023-05-25 17:32:00+00:00,173.4,173.47,173.39,173.42,80205.0
737,737,737,2023-05-25 17:33:00+00:00,173.41,173.43,173.17,173.22,93940.0
738,738,738,2023-05-25 17:34:00+00:00,173.22,173.28,173.21,173.26,35092.0
739,739,739,2023-05-25 17:35:00+00:00,173.27,173.28,173.15,173.17,49345.0
740,740,740,2023-05-25 17:36:00+00:00,173.17,173.18,173.12,173.18,43162.0
741,741,741,2023-05-25 17:37:00+00:00,173.17,173.21,173.14,173.14,32546.0
742,742,742,2023-05-25 17:38:00+00:00,173.15,173.17,173.12,173.13,30023.0
743,743,743,2023-05-25 17:39:00+00:00,173.12,173.22,173.11,173.22,25971.0
744,744,744,2023-05-25 17:40:00+00:00,173.22,173.22,173.15,173.15,36813.0
745,745,745,2023-05-25 17:41:00+00:00,173.15,173.16,173.1,173.14,37166.0
746,746,746,2023-05-25 17:42:00+00:00,173.14,173.19,173.12,173.16,39207.0
747,747,747,2023-05-25 17:43:00+00:00,173.17,173.23,173.15,173.21,37545.0
748,748,748,2023-05-25 17:44:00+00:00,173.21,173.25,173.16,173.25,75730.0
749,749,749,2023-05-25 17:45:00+00:00,173.26,173.29,173.2,173.21,55140.0
750,750,750,2023-05-25 17:46:00+00:00,173.21,173.22,173.12,173.16,52166.0
751,751,751,2023-05-25 17:47:00+00:00,173.17,173.22,173.16,173.21,22105.0
752,752,752,2023-05-25 17:48:00+00:00,173.2,173.27,173.2,173.23,40964.0
753,753,753,2023-05-25 17:49:00+00:00,173.23,173.24,173.17,173.19,66089.0
754,754,754,2023-05-25 17:50:00+00:00,173.19,173.23,173.16,173.19,55915.0
755,755,755,2023-05-25 17:51:00+00:00,173.18,173.25,173.16,173.2,29922.0
756,756,756,2023-05-25 17:52:00+00:00,173.2,173.25,173.2,173.21,53164.0
757,757,757,2023-05-25 17:53:00+00:00,173.2,173.22,173.18,173.19,21277.0
758,758,758,2023-05-25 17:54:00+00:00,173.2,173.21,173.09,173.16,82045.0
759,759,759,2023-05-25 17:55:00+00:00,173.17,173.2,173.13,173.19,52333.0
760,760,760,2023-05-25 17:56:00+00:00,173.19,173.22,173.14,173.2,55898.0
761,761,761,2023-05-25 17:57:00+00:00,173.21,173.3,173.19,173.27,83501.0
762,762,762,2023-05-25 17:58:00+00:00,173.26,173.36,173.26,173.34,41382.0
763,763,763,2023-05-25 17:59:00+00:00,173.35,173.41,173.3,173.38,57385.0
764,764,764,2023-05-25 18:00:00+00:00,173.38,173.72,173.37,173.7,318640.0
765,765,765,2023-05-25 18:01:00+00:00,173.7,173.9,173.69,173.83,295066.0
766,766,766,2023-05-25 18:02:00+00:00,173.83,173.86,173.72,173.78,83343.0
767,767,767,2023-05-25 18:03:00+00:00,173.77,173.77,173.62,173.71,137926.0
768,768,768,2023-05-25 18:04:00+00:00,173.71,173.71,173.58,173.62,85890.0
769,769,769,2023-05-25 18:05:00+00:00,173.62,173.63,173.46,173.49,97403.0
770,770,770,2023-05-25 18:06:00+00:00,173.49,173.51,173.41,173.46,74167.0
771,771,771,2023-05-25 18:07:00+00:00,173.47,173.53,173.45,173.45,51655.0
772,772,772,2023-05-25 18:08:00+00:00,173.44,173.46,173.32,173.33,49135.0
773,773,773,2023-05-25 18:09:00+00:00,173.33,173.41,173.32,173.35,46180.0
774,774,774,2023-05-25 18:10:00+00:00,173.36,173.43,173.35,173.41,46097.0
775,775,775,2023-05-25 18:11:00+00:00,173.41,173.43,173.36,173.39,35560.0
776,776,776,2023-05-25 18:12:00+00:00,173.4,173.4,173.33,173.33,45476.0
777,777,777,2023-05-25 18:13:00+00:00,173.34,173.4,173.31,173.39,39333.0
778,778,778,2023-05-25 18:14:00+00:00,173.4,173.44,173.37,173.43,37728.0
779,779,779,2023-05-25 18:15:00+00:00,173.42,173.56,173.4,173.53,65782.0
780,780,780,2023-05-25 18:16:00+00:00,173.55,173.58,173.47,173.57,81737.0
781,781,781,2023-05-25 18:17:00+00:00,173.56,173.59,173.52,173.55,39298.0
782,782,782,2023-05-25 18:18:00+00:00,173.56,173.62,173.53,173.55,51758.0
783,783,783,2023-05-25 18:19:00+00:00,173.54,173.58,173.5,173.54,56637.0
784,784,784,2023-05-25 18:20:00+00:00,173.53,173.55,173.36,173.37,37664.0
785,785,785,2023-05-25 18:21:00+00:00,173.36,173.44,173.35,173.42,28417.0
786,786,786,2023-05-25 18:22:00+00:00,173.42,173.43,173.38,173.42,22506.0
787,787,787,2023-05-25 18:23:00+00:00,173.42,173.47,173.42,173.46,45154.0
788,788,788,2023-05-25 18:24:00+00:00,173.45,173.47,173.36,173.38,67050.0
789,789,789,2023-05-25 18:25:00+00:00,173.37,173.38,173.28,173.32,54327.0
790,790,790,2023-05-25 18:26:00+00:00,173.32,173.48,173.31,173.47,49982.0
791,791,791,2023-05-25 18:27:00+00:00,173.48,173.53,173.48,173.48,64768.0
792,792,792,2023-05-25 18:28:00+00:00,173.47,173.53,173.46,173.52,37581.0
793,793,793,2023-05-25 18:29:00+00:00,173.51,173.51,173.34,173.35,86705.0
794,794,794,2023-05-25 18:30:00+00:00,173.35,173.4,173.32,173.33,36845.0
795,795,795,2023-05-25 18:31:00+00:00,173.34,173.35,173.27,173.28,43891.0
796,796,796,2023-05-25 18:32:00+00:00,173.27,173.32,173.2,173.25,65625.0
797,797,797,2023-05-25 18:33:00+00:00,173.26,173.28,173.09,173.17,92197.0
798,798,798,2023-05-25 18:34:00+00:00,173.18,173.22,173.06,173.21,137027.0
799,799,799,2023-05-25 18:35:00+00:00,173.21,173.22,172.99,173.04,81198.0
800,800,800,2023-05-25 18:36:00+00:00,173.05,173.05,172.98,173.01,31259.0
801,1278,1278,2023-05-25 18:37:00+00:00,173.05,173.09,172.99,173.09,102110.0
802,1279,1279,2023-05-25 18:38:00+00:00,173.09,173.09,173.0,173.04,45932.0
803,1280,1280,2023-05-25 18:39:00+00:00,173.04,173.04,172.98,173.03,40074.0
804,1281,1281,2023-05-25 18:40:00+00:00,173.03,173.07,172.98,173.04,53157.0
805,1282,1282,2023-05-25 18:41:00+00:00,173.04,173.06,173.01,173.05,26536.0
806,1283,1283,2023-05-25 18:42:00+00:00,173.05,173.05,172.92,172.94,63598.0
807,1284,1284,2023-05-25 18:43:00+00:00,172.93,172.95,172.87,172.92,72822.0
808,1285,1285,2023-05-25 18:44:00+00:00,172.93,172.97,172.89,172.95,48308.0
809,1286,1286,2023-05-25 18:45:00+00:00,172.95,172.95,172.87,172.88,52395.0
810,1287,1287,2023-05-25 18:46:00+00:00,172.88,172.88,172.76,172.81,124031.0
811,1288,1288,2023-05-25 18:47:00+00:00,172.8,172.82,172.7,172.78,70858.0
812,1289,1289,2023-05-25 18:48:00+00:00,172.78,172.92,172.74,172.91,72237.0
813,1290,1290,2023-05-25 18:49:00+00:00,172.92,172.95,172.78,172.8,82558.0
814,1291,1291,2023-05-25 18:50:00+00:00,172.81,172.9,172.77,172.89,39723.0
815,1292,1292,2023-05-25 18:51:00+00:00,172.89,172.93,172.84,172.85,39678.0
816,1293,1293,2023-05-25 18:52:00+00:00,172.85,172.93,172.82,172.91,52679.0
817,1294,1294,2023-05-25 18:53:00+00:00,172.92,172.93,172.84,172.86,64038.0
818,1295,1295,2023-05-25 18:54:00+00:00,172.85,172.9,172.84,172.86,33065.0
819,1296,1296,2023-05-25 18:55:00+00:00,172.86,172.91,172.81,172.83,34820.0
820,1297,1297,2023-05-25 18:56:00+00:00,172.81,172.87,172.81,172.81,40062.0
821,1298,1298,2023-05-25 18:57:00+00:00,172.81,172.86,172.77,172.79,52191.0
822,1299,1299,2023-05-25 18:58:00+00:00,172.77,172.84,172.76,172.81,29761.0
823,1300,1300,2023-05-25 18:59:00+00:00,172.81,172.88,172.81,172.82,37307.0
824,1301,1301,2023-05-25 19:00:00+00:00,172.83,172.93,172.82,172.9,46376.0
825,1302,1302,2023-05-25 19:01:00+00:00,172.9,172.97,172.84,172.92,58248.0
826,1303,1303,2023-05-25 19:02:00+00:00,172.91,172.94,172.84,172.89,28099.0
827,1304,1304,2023-05-25 19:03:00+00:00,172.88,172.99,172.87,172.99,42259.0
828,1305,1305,2023-05-25 19:04:00+00:00,172.98,173.08,172.95,173.07,85224.0
829,1306,1306,2023-05-25 19:05:00+00:00,173.07,173.17,173.06,173.12,79215.0
830,1307,1307,2023-05-25 19:06:00+00:00,173.12,173.26,173.1,173.23,105131.0
831,1308,1308,2023-05-25 19:07:00+00:00,173.23,173.3,173.22,173.26,73680.0
832,1309,1309,2023-05-25 19:08:00+00:00,173.28,173.32,173.24,173.26,82829.0
833,1310,1310,2023-05-25 19:09:00+00:00,173.26,173.4,173.26,173.39,62332.0
834,1311,1311,2023-05-25 19:10:00+00:00,173.4,173.53,173.4,173.47,150496.0
835,1312,1312,2023-05-25 19:11:00+00:00,173.47,173.51,173.4,173.47,79245.0
836,1313,1313,2023-05-25 19:12:00+00:00,173.48,173.49,173.44,173.47,90714.0
837,1314,1314,2023-05-25 19:13:00+00:00,173.47,173.51,173.34,173.38,109106.0
838,1315,1315,2023-05-25 19:14:00+00:00,173.39,173.46,173.34,173.36,69095.0
839,1316,1316,2023-05-25 19:15:00+00:00,173.35,173.41,173.25,173.33,99641.0
840,1317,1317,2023-05-25 19:16:00+00:00,173.33,173.39,173.31,173.31,66880.0
841,1318,1318,2023-05-25 19:17:00+00:00,173.31,173.36,173.28,173.36,51611.0
842,1319,1319,2023-05-25 19:18:00+00:00,173.35,173.41,173.33,173.37,61413.0
843,1320,1320,2023-05-25 19:19:00+00:00,173.37,173.39,173.33,173.38,77077.0
844,1321,1321,2023-05-25 19:20:00+00:00,173.37,173.43,173.35,173.42,68956.0
845,1322,1322,2023-05-25 19:21:00+00:00,173.42,173.52,173.42,173.5,92711.0
846,1323,1323,2023-05-25 19:22:00+00:00,173.5,173.56,173.49,173.53,119396.0
847,1324,1324,2023-05-25 19:23:00+00:00,173.52,173.53,173.48,173.53,129574.0
848,1325,1325,2023-05-25 19:24:00+00:00,173.53,173.56,173.49,173.53,69567.0
849,1326,1326,2023-05-25 19:25:00+00:00,173.52,173.53,173.45,173.46,105548.0
850,1327,1327,2023-05-25 19:26:00+00:00,173.45,173.48,173.42,173.45,89134.0
851,1328,1328,2023-05-25 19:27:00+00:00,173.44,173.59,173.43,173.59,113448.0
852,1329,1329,2023-05-25 19:28:00+00:00,173.59,173.69,173.58,173.63,158835.0
853,1330,1330,2023-05-25 19:29:00+00:00,173.64,173.7,173.62,173.64,88276.0
854,1331,1331,2023-05-25 19:30:00+00:00,173.63,173.66,173.55,173.66,104964.0
855,1332,1332,2023-05-25 19:31:00+00:00,173.66,173.74,173.65,173.72,72801.0
856,1333,1333,2023-05-25 19:32:00+00:00,173.72,173.84,173.72,173.79,216339.0
857,1334,1334,2023-05-25 19:33:00+00:00,173.78,173.8,173.58,173.66,152287.0
858,1335,1335,2023-05-25 19:34:00+00:00,173.64,173.71,173.6,173.71,93334.0
859,1336,1336,2023-05-25 19:35:00+00:00,173.71,173.75,173.62,173.7,80351.0
860,1337,1337,2023-05-25 19:36:00+00:00,173.7,173.77,173.67,173.75,81878.0
861,1338,1338,2023-05-25 19:37:00+00:00,173.75,173.79,173.7,173.78,83121.0
862,1339,1339,2023-05-25 19:38:00+00:00,173.79,173.83,173.74,173.75,113310.0
863,1340,1340,2023-05-25 19:39:00+00:00,173.75,173.77,173.7,173.74,68052.0
864,1341,1341,2023-05-25 19:40:00+00:00,173.74,173.77,173.65,173.65,82821.0
865,1342,1342,2023-05-25 19:41:00+00:00,173.65,173.77,173.64,173.74,79429.0
866,1343,1343,2023-05-25 19:42:00+00:00,173.75,173.85,173.73,173.82,117896.0
867,1344,1344,2023-05-25 19:43:00+00:00,173.8,173.8,173.74,173.76,81460.0
868,1345,1345,2023-05-25 19:44:00+00:00,173.77,173.86,173.75,173.77,154771.0
869,1346,1346,2023-05-25 19:45:00+00:00,173.77,173.81,173.71,173.77,96675.0
870,1347,1347,2023-05-25 19:46:00+00:00,173.77,173.82,173.71,173.8,92360.0
871,1348,1348,2023-05-25 19:47:00+00:00,173.8,173.82,173.68,173.74,88474.0
872,1349,1349,2023-05-25 19:48:00+00:00,173.73,173.73,173.56,173.59,140405.0
873,1350,1350,2023-05-25 19:49:00+00:00,173.59,173.61,173.5,173.57,139129.0
874,1351,1351,2023-05-25 19:50:00+00:00,173.56,173.57,173.38,173.41,206082.0
875,1352,1352,2023-05-25 19:51:00+00:00,173.41,173.49,173.33,173.33,143637.0
876,1353,1353,2023-05-25 19:52:00+00:00,173.33,173.39,173.26,173.31,134034.0
877,1354,1354,2023-05-25 19:53:00+00:00,173.31,173.4,173.3,173.33,159868.0
878,1355,1355,2023-05-25 19:54:00+00:00,173.31,173.33,173.11,173.17,223690.0
879,1356,1356,2023-05-25 19:55:00+00:00,173.16,173.16,172.86,172.94,286055.0
880,1357,1357,2023-05-25 19:56:00+00:00,172.94,173.01,172.9,172.95,198057.0
881,1358,1358,2023-05-25 19:57:00+00:00,172.95,173.04,172.89,173.03,189663.0
882,1359,1359,2023-05-25 19:58:00+00:00,173.03,173.05,172.98,173.02,229724.0
883,1360,1360,2023-05-25 19:59:00+00:00,173.01,173.03,172.9,173.0,536553.0
884,1361,1361,2023-05-25 20:00:00+00:00,172.98,173.05,172.88,172.99,8858274.0
885,1362,1362,2023-05-25 20:01:00+00:00,172.99,173.07,172.99,173.05,7405.0
886,1363,1363,2023-05-25 20:02:00+00:00,173.08,173.55,173.03,173.03,199208.0
887,1364,1364,2023-05-25 20:03:00+00:00,173.08,173.17,173.07,173.1,3356.0
888,1365,1365,2023-05-25 20:04:00+00:00,173.09,173.15,173.0,173.05,3523.0
889,1366,1366,2023-05-25 20:05:00+00:00,172.99,173.14,172.97,173.01,19765.0
890,1367,1367,2023-05-25 20:06:00+00:00,173.01,173.12,172.99,173.08,6089.0
891,1368,1368,2023-05-25 20:07:00+00:00,173.09,173.15,172.99,173.11,46307.0
892,1369,1369,2023-05-25 20:08:00+00:00,173.15,173.19,173.15,173.16,4708.0
893,1370,1370,2023-05-25 20:09:00+00:00,173.16,173.16,173.16,173.16,0.0
894,1371,1371,2023-05-25 20:10:00+00:00,173.14,173.18,173.07,173.08,2203.0
895,1372,1372,2023-05-25 20:11:00+00:00,173.08,173.1,172.99,173.08,23004.0
896,1373,1373,2023-05-25 20:12:00+00:00,173.01,173.1,173.01,173.1,1225.0
897,1374,1374,2023-05-25 20:13:00+00:00,173.03,173.07,172.91,173.06,10507.0
898,1375,1375,2023-05-25 20:14:00+00:00,173.1,173.1,173.07,173.07,800.0
899,1376,1376,2023-05-25 20:15:00+00:00,173.08,173.16,173.08,173.16,863.0
900,1377,1377,2023-05-25 20:16:00+00:00,173.09,173.15,173.09,173.1,834.0
901,1378,1378,2023-05-25 20:17:00+00:00,173.1,173.1,173.06,173.06,900.0
902,1379,1379,2023-05-25 20:18:00+00:00,173.07,173.07,173.05,173.05,281.0
903,1380,1380,2023-05-25 20:19:00+00:00,173.07,173.07,173.05,173.05,465.0
904,1381,1381,2023-05-25 20:20:00+00:00,173.08,173.08,173.08,173.08,150.0
905,1382,1382,2023-05-25 20:21:00+00:00,173.05,173.1,173.05,173.1,510.0
906,1383,1383,2023-05-25 20:22:00+00:00,173.1,173.1,173.05,173.05,1064.0
907,1384,1384,2023-05-25 20:23:00+00:00,173.05,173.05,173.05,173.05,0.0
908,1385,1385,2023-05-25 20:24:00+00:00,173.02,173.05,173.01,173.05,1309.0
909,1386,1386,2023-05-25 20:25:00+00:00,173.05,173.05,173.05,173.05,0.0
910,1387,1387,2023-05-25 20:26:00+00:00,173.01,173.01,173.01,173.01,534.0
911,1388,1388,2023-05-25 20:27:00+00:00,173.02,173.12,172.99,173.12,2587.0
912,1389,1389,2023-05-25 20:28:00+00:00,173.1,173.1,173.03,173.05,1210.0
913,1390,1390,2023-05-25 20:29:00+00:00,173.03,173.08,173.0,173.08,1502.0
914,1391,1391,2023-05-25 20:30:00+00:00,173.12,173.12,173.1,173.1,780.0
915,1392,1392,2023-05-25 20:31:00+00:00,173.13,173.14,173.13,173.13,1377.0
916,1393,1393,2023-05-25 20:32:00+00:00,173.1,173.11,173.1,173.11,300.0
917,1394,1394,2023-05-25 20:33:00+00:00,173.08,173.11,172.99,173.09,18784.0
918,1395,1395,2023-05-25 20:34:00+00:00,173.11,173.13,173.08,173.13,2129.0
919,1396,1396,2023-05-25 20:35:00+00:00,173.14,173.16,173.14,173.16,4226.0
920,1397,1397,2023-05-25 20:36:00+00:00,173.11,173.11,173.08,173.09,613.0
921,1398,1398,2023-05-25 20:37:00+00:00,173.09,173.09,173.04,173.09,1300.0
922,1399,1399,2023-05-25 20:38:00+00:00,173.11,173.14,173.03,173.07,1623.0
923,1400,1400,2023-05-25 20:39:00+00:00,173.04,173.13,173.04,173.08,1800.0
924,1401,1401,2023-05-25 20:40:00+00:00,173.08,173.08,173.04,173.04,522.0
925,1402,1402,2023-05-25 20:41:00+00:00,173.03,173.03,173.01,173.01,200.0
926,1403,1403,2023-05-25 20:42:00+00:00,173.04,173.13,173.03,173.1,2141.0
927,1404,1404,2023-05-25 20:43:00+00:00,173.08,173.08,173.02,173.07,1260.0
928,1405,1405,2023-05-25 20:44:00+00:00,173.07,173.07,173.07,173.07,0.0
929,1406,1406,2023-05-25 20:45:00+00:00,173.07,173.07,173.07,173.07,0.0
930,1407,1407,2023-05-25 20:46:00+00:00,173.03,173.04,173.03,173.03,710.0
931,1408,1408,2023-05-25 20:47:00+00:00,173.04,173.04,173.04,173.04,100.0
932,1409,1409,2023-05-25 20:48:00+00:00,173.04,173.04,173.04,173.04,0.0
933,1410,1410,2023-05-25 20:49:00+00:00,173.04,173.04,173.04,173.04,0.0
934,1411,1411,2023-05-25 20:50:00+00:00,173.04,173.04,173.04,173.04,0.0
935,1412,1412,2023-05-25 20:51:00+00:00,173.07,173.07,173.07,173.07,100.0
936,1413,1413,2023-05-25 20:52:00+00:00,173.04,173.04,173.04,173.04,1051.0
937,1414,1414,2023-05-25 20:53:00+00:00,173.05,173.06,173.05,173.05,1203.0
938,1415,1415,2023-05-25 20:54:00+00:00,173.05,173.05,173.05,173.05,0.0
939,1416,1416,2023-05-25 20:55:00+00:00,173.03,173.06,173.0,173.05,5252.0
940,1417,1417,2023-05-25 20:56:00+00:00,173.03,173.03,173.0,173.0,1425.0
941,1418,1418,2023-05-25 20:57:00+00:00,172.99,172.99,172.99,172.99,300.0
942,1419,1419,2023-05-25 20:58:00+00:00,172.99,172.99,172.91,172.99,1826.0
943,1420,1420,2023-05-25 20:59:00+00:00,172.99,172.99,172.99,172.99,0.0
944,1421,1421,2023-05-25 21:00:00+00:00,172.99,172.99,172.99,172.99,0.0
945,1422,1422,2023-05-25 21:01:00+00:00,172.94,172.94,172.94,172.94,155.0
946,1423,1423,2023-05-25 21:02:00+00:00,172.96,172.96,172.96,172.96,100.0
947,1424,1424,2023-05-25 21:03:00+00:00,172.96,172.96,172.96,172.96,300.0
948,1425,1425,2023-05-25 21:04:00+00:00,172.91,172.91,172.91,172.91,200.0
949,1426,1426,2023-05-25 21:05:00+00:00,172.91,172.95,172.91,172.95,1682.0
